,0
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,1
9,1
10,1
11,0
12,0
13,0
14,0
15,0
16,0
17,1
18,0
19,0
20,0
21,0
22,0
23,1
24,0
25,0
26,1
27,0
28,0
29,0
30,1
31,0
32,1
33,0
34,1
35,0
36,0
37,0
38,1
39,1
40,1
41,1
42,0
43,0
44,0
45,0
46,1
47,0
48,0
49,0
50,0
51,1
52,0
53,0
54,0
55,1
56,0
57,0
58,1
59,1
60,0
61,1
62,1
63,0
64,0
65,1
66,1
67,0
68,0
69,1
70,0
71,0
72,1
73,0
74,0
75,1
76,0
77,1
78,0
79,0
80,0
81,0
82,1
83,1
84,0
85,0
86,0
87,1
88,0
89,1
90,0
91,1
92,0
93,1
94,1
95,0
96,1
97,1
98,0
99,0
100,1
101,0
102,1
103,0
104,1
105,0
106,0
107,0
108,1
109,0
110,0
111,0
112,1
113,1
114,0
115,0
116,0
117,1
118,1
119,0
120,0
121,0
122,0
123,0
124,0
125,1
126,0
127,0
128,0
129,1
130,0
131,1
132,1
133,0
134,0
135,0
136,0
137,0
138,1
139,1
140,1
141,0
142,0
143,0
144,0
145,0
146,0
147,0
148,0
149,0
150,0
151,1
152,0
153,0
154,1
155,0
156,0
157,0
158,0
159,0
160,1
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,0
170,0
171,1
172,1
173,0
174,0
175,0
176,0
177,0
178,0
179,0
180,0
181,0
182,0
183,0
184,1
185,0
186,1
187,1
188,1
189,0
190,0
191,0
192,1
193,0
194,0
195,0
196,0
197,0
198,0
199,0
200,1
201,0
202,0
203,0
204,0
205,1
206,1
207,1
208,0
209,0
210,0
211,1
212,1
213,1
214,0
215,0
216,0
217,1
218,1
219,1
220,0
221,1
222,1
223,0
224,0
225,0
226,0
227,1
228,1
229,0
230,1
231,0
232,0
233,0
234,0
235,1
236,0
237,0
238,1
239,0
240,1
241,0
242,0
243,0
244,0
245,1
246,1
247,1
248,0
249,0
250,0
251,0
252,0
253,0
254,1
255,1
256,1
257,1
258,0
259,1
260,0
261,1
262,0
263,0
264,0
265,0
266,1
267,0
268,0
269,1
270,1
271,1
272,1
273,0
274,0
275,0
276,0
277,0
278,1
279,0
280,0
281,0
282,1
283,0
284,0
285,0
286,0
287,0
288,1
289,0
290,1
291,0
292,0
293,0
294,0
295,0
296,0
297,0
298,0
299,1
300,0
301,0
302,0
303,1
304,0
305,1
306,1
307,0
308,0
309,0
310,1
311,1
312,0
313,1
314,0
315,0
316,0
317,1
318,0
319,1
320,1
321,0
322,1
323,1
324,1
325,0
326,0
327,0
328,0
329,0
330,1
331,0
332,1
333,0
334,1
335,0
336,0
337,0
338,0
339,1
340,1
341,0
342,0
343,1
344,0
345,0
346,0
347,1
348,0
349,0
350,1
351,1
352,1
353,0
354,1
355,1
356,0
357,1
358,1
359,0
360,1
361,0
362,0
363,0
364,1
365,0
366,0
367,1
368,0
369,0
370,0
371,1
372,1
373,0
374,1
375,0
376,0
377,0
378,0
379,0
380,0
381,0
382,0
383,0
384,1
385,1
386,0
387,0
388,0
389,1
390,1
391,1
392,0
393,0
394,0
395,0
396,0
397,1
398,1
399,0
400,0
401,1
402,0
403,1
404,0
405,1
406,0
407,0
408,0
409,0
410,0
411,0
412,0
413,0
414,0
415,1
416,1
417,0
418,0
419,0
420,1
421,1
422,0
423,0
424,1
425,1
426,0
427,0
428,0
429,0
430,0
431,0
432,0
433,0
434,0
435,0
436,0
437,1
438,1
439,1
440,0
441,0
442,0
443,0
444,1
445,0
446,0
447,0
448,0
449,0
450,0
451,0
452,0
453,0
454,0
455,0
456,0
457,1
458,1
459,0
460,0
461,0
462,0
463,0
464,1
465,1
466,1
467,1
468,1
469,0
470,0
471,1
472,1
473,0
474,1
475,0
476,0
477,1
478,0
479,1
480,0
481,1
482,1
483,1
484,0
485,0
486,0
487,0
488,1
489,0
490,0
491,1
492,0
493,0
494,0
495,1
496,1
497,0
498,1
499,0
500,0
501,1
502,0
503,0
504,0
505,0
506,1
507,0
508,0
509,0
510,0
511,1
512,1
513,0
514,0
515,0
516,0
517,1
518,0
519,0
520,0
521,0
522,0
523,1
524,0
525,0
526,0
527,1
528,0
529,0
530,1
531,0
532,1
