,0
0,0
1,0
2,0
3,1
4,1
5,0
6,0
7,0
8,0
9,0
10,1
11,1
12,1
13,0
14,0
15,0
16,0
17,1
18,0
19,0
20,1
21,0
22,1
23,0
24,1
25,0
26,0
27,1
28,1
29,1
30,1
31,0
32,0
33,1
34,0
35,0
36,0
37,0
38,0
39,1
40,0
41,1
42,0
43,0
44,1
45,1
46,0
47,1
48,0
49,0
50,1
51,0
52,1
53,1
54,0
55,0
56,1
57,1
58,1
59,1
60,0
61,0
62,0
63,1
64,0
65,1
66,0
67,1
68,1
69,1
70,1
71,0
72,1
73,0
74,1
75,1
76,0
77,1
78,0
79,1
80,0
81,0
82,1
83,1
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,1
93,0
94,0
95,1
96,1
97,1
98,0
99,0
100,0
101,0
102,0
103,1
104,0
105,1
106,1
107,1
108,0
109,0
110,0
111,1
112,1
113,0
114,0
115,0
116,0
117,1
118,0
119,1
120,0
121,0
122,0
123,0
124,0
125,0
126,0
127,0
128,1
129,0
130,0
131,0
132,0
133,0
134,1
135,0
136,0
137,0
138,0
139,1
140,0
141,1
142,1
143,0
144,0
145,0
146,1
147,1
148,1
149,1
150,0
151,1
152,1
153,1
154,1
155,0
156,1
157,0
158,0
159,0
160,1
161,0
162,0
163,0
164,0
165,0
166,0
167,1
168,1
169,0
170,1
171,1
172,0
173,0
174,1
175,0
176,0
177,0
178,0
179,0
180,1
181,0
182,0
183,0
184,0
185,1
186,0
187,0
188,1
189,0
190,0
191,1
192,1
193,1
194,0
195,0
196,0
197,1
198,0
199,1
200,0
201,0
202,1
203,0
204,1
205,1
206,0
207,0
208,1
209,0
210,0
211,0
212,1
213,1
214,0
215,1
216,1
217,0
218,0
219,0
220,0
221,1
222,1
223,0
224,1
225,1
226,0
227,1
228,0
229,1
230,0
231,0
232,0
233,0
234,0
235,0
236,0
237,0
238,0
239,0
240,0
241,0
242,1
243,0
244,0
245,1
246,1
247,1
248,1
249,1
250,0
251,0
252,0
253,0
254,0
255,0
256,1
257,1
258,0
259,1
260,0
261,0
262,0
263,0
264,0
265,1
266,0
267,0
268,0
269,1
270,1
271,1
272,0
273,1
274,1
275,1
276,0
277,1
278,0
279,1
280,1
281,0
282,0
283,0
284,1
285,1
286,0
287,1
288,0
289,0
290,1
291,0
292,1
293,1
294,1
295,0
296,0
297,1
298,0
299,1
300,0
301,0
302,0
303,1
304,0
305,1
306,0
307,0
308,1
309,0
310,0
311,0
312,1
313,0
314,1
315,1
316,1
317,0
318,0
319,0
320,0
321,1
322,1
323,0
324,1
325,1
326,1
327,0
328,0
329,1
330,0
331,0
332,1
333,0
334,1
335,1
336,0
337,1
338,0
339,0
340,1
341,0
342,0
343,0
344,0
345,1
346,1
347,0
348,0
349,0
350,0
351,0
352,1
353,0
354,0
355,1
356,1
357,1
358,0
359,0
360,1
361,0
362,1
363,1
364,1
365,0
366,0
367,0
368,0
369,0
370,0
371,1
372,0
373,0
374,1
375,0
376,0
377,1
378,0
379,1
380,1
381,0
382,0
383,0
384,1
385,0
386,0
387,1
388,0
389,0
390,0
391,0
392,1
393,0
394,0
395,1
396,1
397,0
398,0
399,0
400,1
401,0
402,0
403,1
404,0
405,0
406,0
407,0
408,1
409,0
410,0
411,0
412,1
413,0
414,1
415,1
416,1
417,0
418,0
419,0
420,0
421,0
422,0
423,0
424,0
425,0
426,1
427,0
428,1
429,0
430,0
431,1
432,0
433,0
434,0
435,0
436,0
437,1
438,0
439,0
440,1
441,0
442,0
443,0
444,0
445,1
446,0
447,0
448,1
449,1
450,0
451,1
452,0
453,0
454,1
455,1
456,0
457,1
458,0
459,0
460,0
461,0
462,0
463,1
464,1
465,1
466,0
467,0
468,0
469,0
470,1
471,0
472,0
473,0
474,0
475,0
476,0
477,1
478,0
479,0
480,0
481,0
482,1
483,1
484,0
485,0
486,0
487,0
488,0
489,0
490,0
491,0
492,0
493,0
494,1
495,0
496,0
497,0
498,0
499,1
500,0
501,0
502,1
503,0
504,1
505,0
506,0
507,1
508,0
509,0
510,1
511,0
512,0
513,0
514,1
515,1
516,0
517,0
518,0
519,1
520,1
521,0
522,0
523,0
524,0
525,0
526,0
527,0
528,0
529,1
530,1
531,0
532,0
