,0
0,0
1,0
2,0
3,1
4,1
5,0
6,0
7,1
8,0
9,0
10,1
11,0
12,0
13,0
14,1
15,1
16,0
17,0
18,1
19,0
20,0
21,0
22,0
23,1
24,1
25,1
26,0
27,1
28,0
29,0
30,0
31,0
32,1
33,0
34,0
35,1
36,0
37,0
38,0
39,1
40,1
41,0
42,0
43,0
44,1
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,1
56,1
57,1
58,1
59,1
60,0
61,1
62,0
63,0
64,0
65,0
66,0
67,1
68,0
69,1
70,0
71,0
72,0
73,0
74,1
75,0
76,1
77,0
78,0
79,1
80,0
81,0
82,0
83,0
84,1
85,0
86,1
87,0
88,0
89,1
90,0
91,0
92,0
93,0
94,0
95,1
96,0
97,0
98,1
99,0
100,1
101,1
102,0
103,0
104,0
105,0
106,1
107,0
108,1
109,0
110,0
111,0
112,1
113,0
114,0
115,0
116,0
117,0
118,1
119,0
120,0
121,1
122,0
123,0
124,0
125,0
126,0
127,0
128,1
129,0
130,0
131,1
132,0
133,1
134,0
135,0
136,0
137,1
138,1
139,0
140,0
141,1
142,0
143,0
144,1
145,0
146,0
147,0
148,1
149,0
150,0
151,0
152,0
153,1
154,0
155,0
156,1
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,0
165,0
166,1
167,1
168,0
169,1
170,0
171,0
172,0
173,0
174,1
175,1
176,0
177,0
178,1
179,0
180,0
181,0
182,0
183,1
184,1
185,1
186,1
187,1
188,1
189,0
190,0
191,1
192,0
193,0
194,0
195,1
196,0
197,1
198,0
199,0
200,1
201,0
202,0
203,1
204,0
205,0
206,1
207,1
208,1
209,0
210,0
211,0
212,1
213,0
214,0
215,0
216,0
217,1
218,0
219,0
220,0
221,0
222,0
223,0
224,1
225,0
226,1
227,0
228,0
229,1
230,0
231,1
232,0
233,0
234,0
235,0
236,1
237,1
238,1
239,0
240,0
241,1
242,0
243,1
244,0
245,0
246,0
247,0
248,0
249,1
250,1
251,0
252,0
253,0
254,0
255,0
256,1
257,1
258,1
259,1
260,0
261,0
262,1
263,0
264,0
265,0
266,0
267,0
268,1
269,1
270,0
271,0
272,0
273,1
274,1
275,1
276,0
277,1
278,0
279,1
280,0
281,0
282,1
283,0
284,0
285,0
286,0
287,1
288,0
289,1
290,1
291,0
292,1
293,0
294,0
295,0
296,0
297,0
298,0
299,0
300,1
301,0
302,1
303,0
304,0
305,1
306,0
307,0
308,1
309,0
310,1
311,0
312,1
313,0
314,0
315,0
316,0
317,0
318,0
319,0
320,0
321,1
322,0
323,1
324,0
325,0
326,0
327,0
328,0
329,0
330,0
331,0
332,0
333,0
334,0
335,0
336,1
337,0
338,1
339,1
340,0
341,1
342,0
343,1
344,0
345,0
346,0
347,1
348,1
349,1
350,0
351,1
352,1
353,0
354,1
355,0
356,0
357,1
358,0
359,0
360,0
361,0
362,0
363,0
364,0
365,0
366,0
367,0
368,0
369,0
370,0
371,0
372,0
373,0
374,0
375,0
376,0
377,1
378,1
379,1
380,1
381,0
382,0
383,0
384,1
385,1
386,0
387,1
388,0
389,1
390,0
391,1
392,1
393,1
394,0
395,0
396,0
397,1
398,0
399,0
400,0
401,0
402,0
403,0
404,0
405,0
406,0
407,1
408,1
409,1
410,1
411,1
412,0
413,0
414,0
415,0
416,1
417,0
418,0
419,0
420,1
421,0
422,0
423,1
424,0
425,1
426,0
427,0
428,1
429,0
430,0
431,0
432,0
433,1
434,1
435,1
436,1
437,0
438,0
439,0
440,0
441,0
442,0
443,0
444,0
445,1
446,0
447,0
448,1
449,0
450,1
451,0
452,0
453,0
454,0
455,1
456,1
457,1
458,0
459,0
460,0
461,0
462,1
463,1
464,1
465,0
466,0
467,1
468,0
469,0
470,1
471,0
472,0
473,0
474,0
475,0
476,0
477,0
478,1
479,0
480,0
481,0
482,1
483,1
484,1
485,0
486,0
487,0
488,0
489,0
490,1
491,1
492,0
493,1
494,0
495,0
496,0
497,0
498,0
499,1
500,0
501,0
502,0
503,1
504,0
505,0
506,0
507,1
508,0
509,0
510,0
511,0
512,1
513,0
514,0
515,1
516,0
517,1
518,1
519,0
520,0
521,1
522,0
523,0
524,0
525,0
526,0
527,0
528,1
529,1
530,0
531,0
532,0
