,0
0,0
1,0
2,0
3,0
4,1
5,0
6,0
7,0
8,1
9,1
10,0
11,0
12,0
13,1
14,0
15,1
16,0
17,0
18,0
19,1
20,0
21,0
22,0
23,0
24,1
25,1
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,1
48,0
49,1
50,0
51,1
52,1
53,0
54,0
55,0
56,0
57,0
58,1
59,1
60,0
61,0
62,0
63,1
64,1
65,0
66,1
67,0
68,0
69,0
70,0
71,0
72,1
73,1
74,0
75,0
76,1
77,1
78,0
79,0
80,0
81,1
82,0
83,0
84,0
85,1
86,0
87,0
88,0
89,0
90,0
91,0
92,1
93,0
94,1
95,0
96,0
97,0
98,0
99,1
100,1
101,0
102,0
103,0
104,1
105,0
106,0
107,1
108,0
109,0
110,0
111,1
112,0
113,0
114,0
115,0
116,0
117,1
118,1
119,0
120,0
121,0
122,0
123,0
124,0
125,0
126,1
127,0
128,0
129,1
130,0
131,0
132,1
133,1
134,1
135,0
136,0
137,0
138,1
139,0
140,1
141,0
142,0
143,1
144,1
145,0
146,0
147,1
148,1
149,0
150,1
151,0
152,0
153,0
154,1
155,1
156,0
157,1
158,0
159,0
160,1
161,0
162,1
163,1
164,0
165,0
166,1
167,0
168,1
169,1
170,0
171,0
172,1
173,0
174,0
175,0
176,0
177,0
178,0
179,0
180,0
181,0
182,1
183,1
184,0
185,0
186,0
187,1
188,1
189,0
190,0
191,0
192,1
193,0
194,0
195,0
196,1
197,0
198,0
199,0
200,0
201,1
202,1
203,1
204,0
205,1
206,0
207,1
208,0
209,0
210,1
211,0
212,0
213,0
214,1
215,0
216,0
217,1
218,1
219,0
220,0
221,0
222,0
223,1
224,1
225,1
226,0
227,0
228,0
229,1
230,1
231,0
232,1
233,0
234,0
235,1
236,1
237,0
238,1
239,1
240,0
241,0
242,0
243,0
244,1
245,0
246,0
247,0
248,0
249,1
250,1
251,0
252,0
253,0
254,1
255,0
256,0
257,1
258,1
259,1
260,0
261,0
262,0
263,0
264,0
265,0
266,1
267,0
268,1
269,0
270,0
271,1
272,0
273,1
274,0
275,1
276,0
277,1
278,0
279,0
280,1
281,0
282,1
283,1
284,0
285,1
286,1
287,1
288,1
289,0
290,0
291,0
292,1
293,0
294,1
295,0
296,0
297,0
298,1
299,0
300,0
301,0
302,1
303,1
304,1
305,0
306,1
307,0
308,0
309,1
310,1
311,0
312,0
313,1
314,1
315,0
316,0
317,1
318,0
319,0
320,0
321,1
322,0
323,0
324,0
325,0
326,0
327,0
328,0
329,1
330,1
331,0
332,0
333,0
334,0
335,1
336,1
337,0
338,0
339,0
340,1
341,0
342,0
343,0
344,0
345,1
346,1
347,0
348,0
349,1
350,0
351,0
352,0
353,1
354,0
355,0
356,0
357,0
358,1
359,0
360,0
361,0
362,1
363,1
364,0
365,0
366,0
367,0
368,0
369,0
370,0
371,0
372,1
373,0
374,1
375,0
376,0
377,0
378,1
379,1
380,0
381,1
382,1
383,0
384,0
385,0
386,0
387,1
388,1
389,0
390,1
391,1
392,0
393,0
394,0
395,0
396,0
397,0
398,0
399,1
400,1
401,0
402,1
403,1
404,0
405,1
406,0
407,0
408,0
409,1
410,0
411,1
412,0
413,0
414,1
415,0
416,1
417,0
418,0
419,1
420,0
421,0
422,0
423,0
424,0
425,1
426,1
427,0
428,0
429,1
430,1
431,1
432,0
433,0
434,0
435,0
436,1
437,0
438,1
439,0
440,0
441,1
442,0
443,0
444,0
445,0
446,1
447,0
448,1
449,1
450,0
451,0
452,1
453,1
454,1
455,1
456,0
457,1
458,0
459,0
460,0
461,1
462,0
463,0
464,0
465,1
466,0
467,1
468,0
469,1
470,0
471,0
472,0
473,1
474,0
475,0
476,1
477,1
478,1
479,1
480,0
481,0
482,0
483,1
484,0
485,1
486,0
487,0
488,0
489,1
490,0
491,0
492,0
493,0
494,0
495,0
496,1
497,0
498,0
499,0
500,0
501,0
502,1
503,1
504,0
505,0
506,0
507,0
508,1
509,1
510,0
511,0
512,1
513,1
514,1
515,0
516,0
517,1
518,0
519,1
520,0
521,1
522,0
523,0
524,1
525,0
526,1
527,1
528,0
529,0
530,0
531,0
532,0
