,0
0,0
1,0
2,1
3,1
4,0
5,0
6,0
7,0
8,1
9,0
10,0
11,1
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,1
23,0
24,0
25,0
26,0
27,1
28,0
29,0
30,0
31,1
32,0
33,1
34,0
35,0
36,1
37,0
38,1
39,1
40,1
41,1
42,0
43,0
44,1
45,1
46,0
47,0
48,0
49,0
50,1
51,1
52,0
53,0
54,1
55,0
56,1
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,1
69,0
70,0
71,1
72,0
73,0
74,0
75,0
76,1
77,1
78,0
79,0
80,0
81,1
82,0
83,0
84,0
85,0
86,1
87,0
88,0
89,1
90,1
91,0
92,1
93,1
94,1
95,0
96,0
97,0
98,1
99,1
100,1
101,0
102,0
103,1
104,0
105,0
106,0
107,1
108,1
109,0
110,0
111,1
112,1
113,1
114,1
115,0
116,0
117,1
118,0
119,0
120,0
121,1
122,1
123,0
124,1
125,1
126,0
127,0
128,1
129,1
130,1
131,0
132,0
133,0
134,0
135,0
136,1
137,0
138,0
139,1
140,0
141,1
142,1
143,1
144,0
145,0
146,0
147,1
148,0
149,1
150,1
151,0
152,0
153,1
154,0
155,0
156,1
157,1
158,0
159,0
160,0
161,0
162,0
163,1
164,1
165,0
166,0
167,1
168,0
169,0
170,0
171,0
172,0
173,0
174,0
175,0
176,1
177,1
178,0
179,1
180,0
181,0
182,0
183,1
184,0
185,1
186,1
187,0
188,0
189,0
190,1
191,1
192,0
193,1
194,1
195,0
196,1
197,0
198,0
199,1
200,0
201,1
202,0
203,1
204,0
205,0
206,1
207,0
208,1
209,0
210,1
211,0
212,1
213,1
214,0
215,1
216,1
217,0
218,0
219,1
220,0
221,0
222,1
223,1
224,1
225,0
226,0
227,1
228,0
229,0
230,0
231,0
232,1
233,0
234,1
235,0
236,1
237,0
238,0
239,1
240,1
241,1
242,1
243,0
244,0
245,1
246,1
247,0
248,0
249,0
250,1
251,0
252,0
253,0
254,1
255,0
256,0
257,0
258,0
259,1
260,1
261,1
262,0
263,0
264,0
265,0
266,0
267,0
268,1
269,0
270,0
271,1
272,0
273,0
274,0
275,1
276,0
277,0
278,1
279,1
280,1
281,0
282,0
283,0
284,1
285,1
286,1
287,1
288,1
289,0
290,0
291,1
292,0
293,1
294,0
295,1
296,0
297,1
298,0
299,1
300,0
301,0
302,1
303,0
304,1
305,1
306,1
307,0
308,1
309,0
310,1
311,0
312,0
313,0
314,0
315,0
316,0
317,0
318,1
319,0
320,0
321,1
322,0
323,1
324,0
325,1
326,1
327,0
328,0
329,1
330,0
331,0
332,0
333,1
334,0
335,0
336,1
337,1
338,1
339,1
340,0
341,1
342,0
343,0
344,0
345,0
346,0
347,0
348,0
349,0
350,0
351,0
352,0
353,0
354,1
355,0
356,1
357,0
358,1
359,0
360,1
361,0
362,0
363,1
364,0
365,1
366,0
367,1
368,0
369,0
370,0
371,1
372,1
373,0
374,0
375,0
376,0
377,0
378,0
379,1
380,1
381,0
382,1
383,0
384,0
385,0
386,0
387,0
388,0
389,1
390,0
391,1
392,1
393,0
394,0
395,1
396,1
397,1
398,0
399,1
400,0
401,0
402,0
403,1
404,1
405,0
406,0
407,1
408,0
409,0
410,0
411,0
412,0
413,0
414,0
415,1
416,1
417,1
418,1
419,0
420,0
421,0
422,0
423,1
424,1
425,0
426,0
427,0
428,1
429,1
430,1
431,0
432,0
433,1
434,1
435,1
436,0
437,1
438,0
439,1
440,0
441,0
442,0
443,1
444,0
445,0
446,1
447,0
448,0
449,0
450,1
451,0
452,1
453,1
454,1
455,0
456,1
457,0
458,0
459,0
460,0
461,0
462,1
463,1
464,0
465,1
466,1
467,0
468,1
469,1
470,0
471,1
472,0
473,1
474,0
475,1
476,1
477,0
478,0
479,0
480,0
481,0
482,0
483,1
484,0
485,0
486,1
487,0
488,0
489,0
490,0
491,0
492,1
493,1
494,0
495,0
496,1
497,1
498,0
499,0
500,0
501,1
502,0
503,0
504,0
505,0
506,0
507,1
508,0
509,0
510,0
511,1
512,0
513,1
514,0
515,1
516,0
517,0
518,0
519,1
520,1
521,1
522,0
523,1
524,1
525,1
526,0
527,1
528,1
529,0
530,0
531,0
532,0
