,0
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,1
21,1
22,1
23,0
24,1
25,1
26,0
27,0
28,0
29,0
30,1
31,0
32,1
33,1
34,1
35,0
36,1
37,0
38,1
39,1
40,0
41,0
42,0
43,1
44,0
45,1
46,1
47,0
48,0
49,0
50,1
51,0
52,1
53,0
54,0
55,0
56,1
57,0
58,1
59,0
60,0
61,1
62,0
63,0
64,0
65,0
66,0
67,1
68,1
69,0
70,0
71,1
72,0
73,0
74,0
75,1
76,0
77,0
78,1
79,1
80,0
81,0
82,0
83,0
84,1
85,1
86,0
87,1
88,1
89,1
90,1
91,0
92,0
93,1
94,0
95,1
96,0
97,1
98,0
99,1
100,0
101,1
102,0
103,0
104,0
105,1
106,1
107,0
108,0
109,0
110,0
111,0
112,0
113,0
114,1
115,1
116,1
117,1
118,0
119,1
120,0
121,1
122,1
123,1
124,0
125,1
126,1
127,0
128,1
129,0
130,1
131,0
132,1
133,0
134,1
135,1
136,1
137,1
138,1
139,1
140,0
141,1
142,0
143,1
144,1
145,0
146,0
147,0
148,1
149,0
150,0
151,0
152,1
153,0
154,0
155,1
156,0
157,0
158,0
159,1
160,1
161,0
162,1
163,1
164,1
165,0
166,0
167,0
168,1
169,0
170,0
171,0
172,1
173,1
174,0
175,0
176,0
177,0
178,0
179,0
180,0
181,1
182,1
183,1
184,1
185,0
186,0
187,0
188,1
189,0
190,0
191,0
192,0
193,0
194,0
195,1
196,1
197,0
198,1
199,0
200,0
201,0
202,1
203,1
204,1
205,1
206,1
207,0
208,1
209,1
210,0
211,1
212,1
213,0
214,1
215,0
216,0
217,0
218,1
219,1
220,0
221,1
222,0
223,1
224,0
225,0
226,1
227,1
228,0
229,0
230,1
231,0
232,0
233,1
234,0
235,0
236,0
237,0
238,1
239,0
240,1
241,1
242,0
243,0
244,0
245,1
246,0
247,0
248,1
249,0
250,0
251,0
252,1
253,0
254,0
255,1
256,0
257,1
258,0
259,0
260,0
261,0
262,0
263,0
264,1
265,1
266,0
267,1
268,0
269,1
270,0
271,1
272,1
273,0
274,1
275,1
276,0
277,1
278,0
279,1
280,0
281,1
282,1
283,1
284,0
285,1
286,1
287,1
288,0
289,0
290,1
291,0
292,1
293,1
294,0
295,1
296,1
297,0
298,0
299,1
300,1
301,0
302,0
303,0
304,0
305,0
306,0
307,1
308,0
309,1
310,1
311,0
312,0
313,0
314,0
315,1
316,1
317,1
318,0
319,1
320,1
321,1
322,1
323,1
324,0
325,1
326,0
327,0
328,0
329,1
330,0
331,0
332,0
333,1
334,1
335,0
336,1
337,0
338,0
339,1
340,0
341,0
342,1
343,1
344,0
345,1
346,0
347,0
348,1
349,0
350,1
351,1
352,1
353,1
354,0
355,1
356,0
357,0
358,0
359,1
360,0
361,1
362,0
363,1
364,1
365,0
366,0
367,0
368,1
369,1
370,1
371,1
372,1
373,1
374,0
375,1
376,0
377,0
378,1
379,0
380,0
381,1
382,0
383,0
384,0
385,0
386,1
387,0
388,1
389,0
390,1
391,0
392,1
393,0
394,1
395,0
396,1
397,1
398,0
399,1
400,0
401,1
402,0
403,1
404,1
405,0
406,1
407,0
408,1
409,1
410,1
411,1
412,0
413,1
414,1
415,0
416,0
417,1
418,1
419,1
420,1
421,1
422,1
423,0
424,0
425,0
426,0
427,0
428,1
429,1
430,1
431,1
432,1
433,0
434,1
435,1
436,0
437,1
438,1
439,1
440,1
441,0
442,1
443,1
444,0
445,1
446,1
447,1
448,0
449,0
450,0
451,0
452,1
453,0
454,1
455,0
456,0
457,0
458,1
459,1
460,1
461,0
462,0
463,0
464,0
465,1
466,1
467,1
468,0
469,1
470,1
471,0
472,0
473,0
474,1
475,1
476,0
477,1
478,0
479,0
480,1
481,0
482,0
483,0
484,0
485,1
486,0
487,1
488,1
489,0
490,0
491,0
492,1
493,0
494,0
495,1
496,1
497,0
498,1
499,1
500,1
501,0
502,1
503,1
504,0
505,1
506,0
507,1
508,0
509,1
510,0
511,0
512,1
513,0
514,1
515,0
516,1
517,1
518,0
519,0
520,0
521,1
522,1
523,0
524,0
525,0
526,0
527,0
528,0
529,1
530,1
531,1
532,1
