,0
0,0
1,0
2,0
3,1
4,0
5,0
6,0
7,0
8,0
9,0
10,1
11,0
12,0
13,1
14,0
15,1
16,0
17,1
18,0
19,0
20,1
21,0
22,0
23,0
24,0
25,0
26,1
27,0
28,1
29,1
30,0
31,1
32,0
33,0
34,1
35,0
36,0
37,0
38,0
39,1
40,0
41,1
42,0
43,0
44,1
45,1
46,0
47,0
48,0
49,0
50,1
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,1
59,1
60,1
61,1
62,0
63,0
64,0
65,0
66,0
67,1
68,0
69,0
70,0
71,1
72,0
73,0
74,0
75,1
76,1
77,0
78,1
79,1
80,0
81,0
82,0
83,1
84,0
85,0
86,1
87,0
88,1
89,1
90,1
91,0
92,0
93,1
94,0
95,0
96,1
97,0
98,1
99,1
100,1
101,0
102,0
103,1
104,1
105,0
106,0
107,1
108,0
109,1
110,0
111,1
112,1
113,0
114,1
115,1
116,0
117,1
118,0
119,0
120,1
121,1
122,0
123,0
124,0
125,1
126,1
127,0
128,1
129,0
130,1
131,0
132,1
133,1
134,1
135,0
136,0
137,1
138,1
139,0
140,0
141,1
142,1
143,1
144,0
145,0
146,1
147,1
148,0
149,0
150,1
151,1
152,1
153,0
154,1
155,0
156,0
157,1
158,1
159,0
160,1
161,1
162,0
163,1
164,1
165,0
166,0
167,1
168,0
169,0
170,0
171,0
172,0
173,0
174,1
175,1
176,0
177,1
178,0
179,1
180,1
181,1
182,1
183,0
184,0
185,0
186,1
187,0
188,1
189,0
190,0
191,0
192,1
193,0
194,0
195,0
196,1
197,0
198,0
199,1
200,0
201,0
202,0
203,1
204,0
205,0
206,1
207,0
208,1
209,1
210,0
211,1
212,0
213,1
214,1
215,1
216,1
217,1
218,0
219,0
220,1
221,1
222,0
223,0
224,1
225,1
226,1
227,0
228,0
229,1
230,1
231,1
232,0
233,1
234,0
235,0
236,0
237,1
238,1
239,0
240,0
241,1
242,0
243,0
244,0
245,1
246,1
247,1
248,1
249,1
250,0
251,1
252,0
253,0
254,0
255,0
256,0
257,0
258,0
259,1
260,0
261,1
262,1
263,1
264,1
265,1
266,1
267,0
268,0
269,1
270,1
271,1
272,0
273,0
274,1
275,1
276,1
277,1
278,0
279,1
280,0
281,0
282,1
283,1
284,0
285,1
286,1
287,0
288,1
289,1
290,0
291,1
292,0
293,0
294,0
295,0
296,0
297,0
298,0
299,0
300,1
301,0
302,0
303,1
304,0
305,1
306,0
307,0
308,1
309,0
310,0
311,0
312,1
313,1
314,0
315,1
316,0
317,1
318,1
319,0
320,1
321,0
322,0
323,1
324,1
325,1
326,0
327,1
328,1
329,1
330,1
331,0
332,1
333,0
334,1
335,1
336,0
337,1
338,1
339,0
340,1
341,1
342,0
343,0
344,0
345,1
346,0
347,1
348,0
349,1
350,1
351,0
352,1
353,0
354,1
355,0
356,1
357,0
358,0
359,1
360,0
361,1
362,1
363,0
364,0
365,0
366,0
367,1
368,0
369,0
370,0
371,1
372,0
373,0
374,1
375,1
376,0
377,1
378,1
379,1
380,0
381,0
382,1
383,0
384,1
385,0
386,1
387,0
388,0
389,0
390,1
391,0
392,0
393,0
394,0
395,0
396,1
397,1
398,1
399,0
400,1
401,1
402,0
403,0
404,1
405,1
406,0
407,1
408,0
409,1
410,0
411,1
412,1
413,0
414,1
415,0
416,1
417,0
418,0
419,0
420,1
421,1
422,0
423,0
424,0
425,0
426,0
427,1
428,0
429,0
430,0
431,0
432,1
433,0
434,0
435,0
436,0
437,1
438,1
439,1
440,0
441,0
442,0
443,1
444,0
445,1
446,1
447,1
448,1
449,0
450,0
451,0
452,1
453,0
454,0
455,1
456,0
457,1
458,1
459,0
460,0
461,1
462,1
463,1
464,1
465,0
466,0
467,1
468,1
469,0
470,1
471,0
472,1
473,0
474,1
475,0
476,1
477,1
478,1
479,0
480,1
481,0
482,0
483,0
484,0
485,1
486,0
487,1
488,1
489,1
490,0
491,1
492,1
493,0
494,0
495,1
496,1
497,1
498,0
499,0
500,1
501,1
502,1
503,1
504,0
505,0
506,1
507,1
508,1
509,1
510,1
511,1
512,0
513,1
514,0
515,0
516,0
517,0
518,1
519,0
520,1
521,0
522,1
523,1
524,1
525,1
526,0
527,1
528,1
529,1
530,0
531,1
532,1
