,0
0,0
1,1
2,0
3,0
4,0
5,0
6,1
7,1
8,1
9,1
10,0
11,1
12,1
13,1
14,0
15,1
16,0
17,1
18,1
19,1
20,0
21,0
22,0
23,0
24,1
25,0
26,0
27,1
28,1
29,1
30,0
31,1
32,1
33,1
34,1
35,1
36,1
37,0
38,0
39,0
40,1
41,0
42,0
43,1
44,1
45,1
46,0
47,1
48,0
49,1
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,1
58,0
59,0
60,0
61,1
62,0
63,1
64,1
65,1
66,0
67,1
68,1
69,0
70,1
71,1
72,0
73,0
74,0
75,1
76,1
77,1
78,0
79,0
80,1
81,0
82,1
83,0
84,1
85,1
86,0
87,1
88,0
89,1
90,0
91,1
92,1
93,1
94,0
95,0
96,0
97,1
98,0
99,0
100,1
101,0
102,0
103,0
104,1
105,1
106,1
107,0
108,0
109,1
110,1
111,1
112,1
113,0
114,1
115,0
116,0
117,1
118,0
119,1
120,1
121,0
122,0
123,1
124,0
125,0
126,1
127,0
128,1
129,0
130,1
131,0
132,0
133,1
134,0
135,0
136,1
137,0
138,1
139,1
140,1
141,1
142,0
143,1
144,1
145,0
146,1
147,1
148,1
149,0
150,1
151,0
152,1
153,0
154,1
155,0
156,1
157,0
158,0
159,1
160,0
161,1
162,0
163,1
164,0
165,0
166,1
167,0
168,1
169,0
170,0
171,0
172,0
173,0
174,1
175,1
176,1
177,1
178,1
179,1
180,1
181,1
182,1
183,1
184,1
185,0
186,0
187,0
188,1
189,1
190,0
191,0
192,0
193,0
194,0
195,0
196,0
197,0
198,1
199,1
200,1
201,0
202,0
203,1
204,1
205,0
206,1
207,0
208,0
209,1
210,1
211,1
212,1
213,0
214,1
215,1
216,0
217,1
218,0
219,0
220,0
221,1
222,1
223,0
224,1
225,0
226,1
227,1
228,1
229,1
230,1
231,0
232,1
233,0
234,1
235,0
236,1
237,0
238,0
239,0
240,1
241,1
242,1
243,1
244,1
245,1
246,0
247,0
248,1
249,1
250,1
251,0
252,1
253,1
254,1
255,1
256,1
257,0
258,1
259,1
260,0
261,1
262,1
263,1
264,0
265,0
266,0
267,1
268,0
269,0
270,0
271,1
272,1
273,1
274,1
275,1
276,1
277,0
278,0
279,0
280,1
281,0
282,0
283,0
284,1
285,1
286,0
287,1
288,1
289,0
290,1
291,0
292,0
293,1
294,1
295,1
296,1
297,1
298,1
299,0
300,1
301,1
302,0
303,0
304,1
305,1
306,0
307,1
308,0
309,0
310,1
311,0
312,1
313,1
314,1
315,1
316,0
317,1
318,0
319,0
320,1
321,1
322,1
323,0
324,1
325,0
326,1
327,1
328,0
329,0
330,0
331,1
332,0
333,1
334,1
335,1
336,0
337,0
338,1
339,1
340,1
341,1
342,1
343,1
344,1
345,1
346,0
347,1
348,0
349,0
350,1
351,1
352,1
353,1
354,1
355,0
356,1
357,1
358,0
359,1
360,0
361,1
362,1
363,0
364,1
365,0
366,0
367,0
368,1
369,0
370,1
371,0
372,0
373,1
374,1
375,1
376,1
377,1
378,1
379,0
380,1
381,0
382,1
383,0
384,1
385,0
386,1
387,1
388,0
389,0
390,1
391,0
392,0
393,0
394,1
395,0
396,0
397,0
398,1
399,1
400,1
401,1
402,1
403,0
404,1
405,1
406,1
407,1
408,0
409,1
410,0
411,1
412,0
413,0
414,0
415,1
416,0
417,0
418,1
419,1
420,0
421,1
422,1
423,1
424,0
425,0
426,0
427,1
428,0
429,0
430,1
431,1
432,0
433,0
434,0
435,1
436,0
437,1
438,1
439,0
440,0
441,0
442,1
443,1
444,0
445,1
446,0
447,0
448,0
449,0
450,0
451,0
452,0
453,0
454,1
455,0
456,1
457,0
458,1
459,0
460,1
461,0
462,0
463,1
464,1
465,0
466,0
467,0
468,0
469,1
470,0
471,0
472,1
473,1
474,1
475,1
476,1
477,0
478,1
479,1
480,1
481,0
482,0
483,1
484,0
485,1
486,1
487,0
488,1
489,0
490,0
491,1
492,0
493,0
494,1
495,1
496,1
497,0
498,0
499,0
500,0
501,1
502,1
503,1
504,1
505,0
506,1
507,1
508,0
509,1
510,0
511,1
512,1
513,0
514,0
515,1
516,1
517,1
518,0
519,1
520,0
521,1
522,1
523,0
524,0
525,1
526,1
527,0
528,0
529,1
530,0
531,0
532,0
533,1
534,0
535,1
536,0
537,0
538,0
539,1
540,1
541,1
542,0
543,1
544,0
545,1
546,1
547,1
548,1
549,0
550,1
551,0
552,0
553,1
554,1
555,1
556,0
557,0
558,1
559,1
560,0
561,0
562,1
563,1
564,1
565,0
566,1
567,0
568,1
569,0
570,1
571,1
572,1
573,1
574,1
575,0
576,1
577,0
578,0
579,0
580,1
581,1
582,1
583,1
584,1
585,1
586,1
587,0
588,1
589,0
590,1
591,1
592,1
593,1
594,0
595,0
596,0
597,1
598,0
599,1
600,0
601,0
602,1
603,1
604,1
605,1
606,1
607,1
608,1
609,0
610,0
611,1
612,0
613,1
614,1
615,1
616,1
617,1
618,1
619,1
620,1
621,0
622,1
623,1
624,1
625,0
626,1
627,0
628,1
629,0
630,1
631,1
632,1
633,0
634,0
635,1
636,1
637,0
638,0
639,0
640,0
641,0
642,1
643,1
644,0
645,1
646,1
647,1
648,0
649,0
650,1
651,1
652,1
653,1
654,1
655,0
656,1
657,0
658,1
659,0
660,1
661,1
662,0
663,1
664,1
665,1
666,0
667,1
668,1
669,1
670,0
671,0
672,1
673,0
674,1
675,0
676,1
677,1
678,1
679,1
680,1
681,1
682,0
683,0
684,0
685,1
686,1
687,1
688,0
689,0
690,1
691,1
692,0
693,1
694,0
695,1
696,0
697,1
698,1
699,0
700,0
701,0
702,0
703,1
704,1
705,0
706,0
707,1
708,1
709,0
710,1
711,0
712,1
713,1
714,1
715,0
716,1
717,0
718,1
719,1
720,1
721,0
722,0
723,0
724,1
725,0
726,1
727,0
728,0
729,0
730,0
731,1
732,1
733,1
734,0
735,0
736,1
737,1
738,0
739,1
740,1
741,1
742,0
743,1
744,0
745,0
746,0
747,1
748,0
749,0
750,1
751,0
752,1
753,1
754,0
755,0
756,1
757,1
758,1
759,0
760,1
761,0
762,0
763,1
764,0
765,1
766,1
767,0
768,0
769,1
770,0
771,1
772,1
773,0
774,1
775,0
776,0
777,0
778,1
779,0
780,0
781,1
782,1
783,1
784,1
785,0
786,0
787,1
788,1
789,0
790,0
791,1
792,1
793,0
794,1
795,1
796,1
797,0
798,1
799,0
800,0
801,1
802,1
803,1
804,0
805,1
806,0
807,0
808,0
809,0
810,1
811,0
812,1
813,1
814,1
815,1
816,1
817,1
818,1
819,0
820,0
821,1
822,0
823,1
824,0
825,1
826,0
827,0
828,1
829,0
830,1
831,0
832,1
833,1
834,0
835,1
836,0
837,0
838,0
839,0
840,1
841,0
842,1
843,0
844,1
845,0
846,0
847,0
848,1
849,0
850,1
851,0
852,0
853,1
854,1
855,0
856,0
857,1
858,1
859,0
860,1
861,1
862,0
863,0
864,1
865,0
866,0
867,1
868,1
869,0
870,1
871,1
872,1
873,0
874,1
875,1
876,1
877,1
878,1
879,1
880,1
881,1
882,1
883,0
884,1
885,0
886,1
887,0
888,1
889,1
890,1
891,1
892,1
893,1
894,0
895,0
896,0
897,0
898,0
899,0
900,1
901,0
902,0
903,0
904,0
905,1
906,0
907,0
908,1
909,1
910,1
911,0
912,0
913,1
914,1
915,1
916,1
917,0
918,0
919,1
920,0
921,1
922,1
923,1
924,1
925,0
926,0
927,0
928,1
929,1
930,1
931,0
932,1
933,0
934,1
935,0
936,0
937,0
938,0
939,1
940,1
941,0
942,1
943,1
944,0
945,1
946,1
947,1
948,1
949,1
950,1
951,1
952,1
953,0
954,0
955,0
956,1
957,1
958,1
959,0
960,0
961,1
962,1
963,0
964,0
965,0
966,1
967,0
968,0
969,1
970,0
971,0
972,1
973,1
974,0
975,1
976,0
977,0
978,0
979,1
980,0
981,1
982,0
983,1
984,1
985,1
986,1
987,1
988,0
989,0
990,0
991,1
992,1
993,0
994,1
995,0
996,1
997,0
998,1
999,1
1000,0
1001,1
1002,1
1003,1
1004,0
1005,1
1006,0
1007,0
1008,1
1009,1
1010,0
1011,0
1012,0
1013,0
1014,1
1015,1
1016,0
1017,1
1018,1
1019,0
1020,0
1021,1
1022,1
1023,0
1024,1
1025,1
1026,1
1027,1
1028,1
1029,1
1030,1
1031,1
1032,1
1033,1
1034,1
1035,1
1036,0
1037,0
1038,0
1039,1
1040,0
1041,0
1042,0
1043,1
1044,1
1045,1
1046,1
1047,0
1048,1
1049,0
1050,1
1051,0
1052,0
1053,0
1054,0
1055,1
1056,1
1057,0
1058,1
1059,1
1060,1
