,0
0,1
1,1
2,0
3,1
4,0
5,0
6,1
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,1
15,0
16,1
17,0
18,1
19,1
20,1
21,0
22,1
23,1
24,0
25,0
26,1
27,1
28,1
29,0
30,1
31,0
32,0
33,0
34,0
35,0
36,0
37,1
38,1
39,1
40,0
41,1
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,1
51,0
52,1
53,1
54,0
55,0
56,0
57,0
58,1
59,1
60,0
61,1
62,0
63,1
64,0
65,0
66,1
67,1
68,1
69,0
70,1
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,1
79,1
80,0
81,0
82,1
83,0
84,0
85,1
86,1
87,0
88,0
89,1
90,1
91,0
92,0
93,1
94,0
95,0
96,1
97,0
98,0
99,0
100,1
101,0
102,1
103,1
104,0
105,0
106,0
107,0
108,1
109,0
110,0
111,0
112,0
113,1
114,0
115,1
116,0
117,0
118,0
119,0
120,1
121,1
122,0
123,1
124,0
125,0
126,0
127,0
128,1
129,1
130,0
131,1
132,0
133,0
134,1
135,0
136,1
137,0
138,0
139,0
140,0
141,1
142,0
143,0
144,0
145,0
146,0
147,0
148,0
149,1
150,1
151,0
152,0
153,0
154,0
155,1
156,0
157,1
158,1
159,1
160,0
161,0
162,0
163,1
164,0
165,1
166,1
167,0
168,0
169,0
170,0
171,0
172,1
173,1
174,0
175,1
176,0
177,1
178,0
179,0
180,0
181,1
182,0
183,1
184,0
185,0
186,0
187,0
188,0
189,0
190,0
191,0
192,0
193,1
194,1
195,1
196,1
197,0
198,0
199,0
200,0
201,0
202,0
203,0
204,0
205,0
206,0
207,1
208,0
209,0
210,1
211,0
212,1
213,0
214,0
215,0
216,1
217,0
218,0
219,0
220,0
221,1
222,1
223,0
224,1
225,1
226,0
227,0
228,0
229,0
230,0
231,0
232,0
233,0
234,0
235,0
236,0
237,1
238,1
239,0
240,1
241,0
242,1
243,1
244,0
245,0
246,0
247,1
248,1
249,1
250,0
251,1
252,0
253,0
254,1
255,0
256,0
257,0
258,1
259,0
260,0
261,0
262,0
263,0
264,0
265,0
266,0
267,0
268,1
269,0
270,0
271,1
272,0
273,1
274,1
275,0
276,0
277,1
278,0
279,0
280,0
281,0
282,1
283,1
284,0
285,1
286,0
287,1
288,0
289,0
290,0
291,1
292,0
293,1
294,0
295,0
296,1
297,1
298,1
299,0
300,1
301,0
302,0
303,0
304,0
305,1
306,0
307,1
308,0
309,0
310,1
311,0
312,0
313,0
314,0
315,0
316,0
317,0
318,1
319,1
320,0
321,0
322,0
323,0
324,0
325,0
326,1
327,1
328,0
329,0
330,0
331,0
332,0
333,0
334,0
335,0
336,0
337,0
338,1
339,0
340,0
341,0
342,1
343,1
344,1
345,0
346,0
347,0
348,1
349,0
350,0
351,0
352,0
353,0
354,0
355,0
356,1
357,1
358,0
359,0
360,0
361,0
362,1
363,1
364,0
365,1
366,0
367,0
368,1
369,1
370,0
371,1
372,1
373,0
374,0
375,1
376,1
377,0
378,0
379,0
380,1
381,1
382,1
383,1
384,0
385,1
386,0
387,0
388,0
389,0
390,1
391,1
392,1
393,0
394,1
395,1
396,0
397,0
398,0
399,1
400,0
401,0
402,0
403,0
404,0
405,1
406,0
407,0
408,0
409,0
410,1
411,0
412,0
413,0
414,0
415,1
416,1
417,0
418,0
419,0
420,0
421,0
422,0
423,1
424,1
425,0
426,0
427,0
428,0
429,0
430,0
431,0
432,0
433,0
434,0
435,0
436,0
437,0
438,0
439,0
440,0
441,0
442,1
443,1
444,0
445,0
446,0
447,1
448,0
449,0
450,0
451,0
452,1
453,1
454,1
455,1
456,0
457,0
458,1
459,0
460,1
461,1
462,0
463,0
464,0
465,0
466,0
467,0
468,0
469,1
470,1
471,1
472,0
473,1
474,0
475,1
476,0
477,1
478,0
479,0
480,0
481,0
482,0
483,1
484,0
485,0
486,0
487,0
488,0
489,1
490,0
491,1
492,1
493,0
494,1
495,0
496,0
497,0
498,0
499,0
500,0
501,0
502,0
503,0
504,1
505,0
506,1
507,0
508,1
509,1
510,0
511,1
512,0
513,0
514,0
515,0
516,0
517,0
518,0
519,1
520,0
521,1
522,1
523,1
524,0
525,1
526,0
527,0
528,1
529,1
530,1
531,1
532,1
533,0
534,0
535,0
536,0
537,0
538,0
539,1
540,0
541,0
542,1
543,0
544,0
545,0
546,0
547,0
548,0
549,1
550,0
551,0
552,1
553,1
554,1
555,0
556,1
557,1
558,0
559,1
560,0
561,0
562,1
563,1
564,0
565,0
566,1
567,0
568,0
569,1
570,0
571,0
572,0
573,0
574,1
575,0
576,0
577,0
578,1
579,1
580,1
581,0
582,0
583,0
584,0
585,0
586,1
587,0
588,0
589,0
590,0
591,0
592,1
593,0
594,0
595,0
596,1
597,0
598,0
599,0
600,0
601,1
602,0
603,0
604,1
605,0
606,0
607,0
608,1
609,1
610,0
611,1
612,1
613,1
614,0
615,0
616,0
617,1
618,0
619,1
620,0
621,1
622,0
623,1
624,0
625,1
626,0
627,0
628,0
629,0
630,1
631,0
632,0
633,0
634,1
635,0
636,1
637,0
638,0
639,0
640,0
641,0
642,0
643,0
644,1
645,1
646,0
647,0
648,0
649,0
650,1
651,0
652,0
653,1
654,0
655,0
656,1
657,1
658,0
659,0
660,0
661,1
662,0
663,0
664,1
665,1
666,1
667,0
668,0
669,1
670,0
671,1
672,0
673,1
674,0
675,0
676,0
677,0
678,0
679,0
680,1
681,0
682,1
683,1
684,1
685,1
686,1
687,0
688,0
689,0
690,0
691,1
692,0
693,0
694,0
695,1
696,0
697,0
698,1
699,1
700,0
701,0
702,0
703,0
704,0
705,0
706,0
707,0
708,1
709,0
710,1
711,0
712,1
713,1
714,0
715,1
716,0
717,1
718,0
719,0
720,0
721,1
722,0
723,0
724,0
725,1
726,0
727,0
728,0
729,0
730,1
731,0
732,0
733,0
734,1
735,1
736,0
737,0
738,1
739,0
740,1
741,0
742,0
743,0
744,0
745,1
746,0
747,0
748,0
749,0
750,1
751,0
752,0
753,0
754,1
755,0
756,0
757,0
758,0
759,0
760,0
761,1
762,0
763,0
764,0
765,0
766,0
767,1
768,0
769,0
770,0
771,0
772,0
773,0
774,0
775,0
776,0
777,0
778,1
779,0
780,0
781,1
782,1
783,1
784,0
785,0
786,0
787,1
788,1
789,0
790,0
791,0
792,0
793,0
794,0
795,0
796,1
797,0
798,1
799,0
800,0
801,1
802,0
803,1
804,0
805,1
806,0
807,1
808,1
809,1
810,1
811,0
812,0
