,0
0,1
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,1
13,0
14,0
15,1
16,0
17,1
18,0
19,0
20,1
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,1
29,0
30,0
31,0
32,1
33,1
34,0
35,1
36,0
37,0
38,1
39,0
40,0
41,0
42,1
43,0
44,0
45,0
46,0
47,0
48,0
49,1
50,0
51,1
52,0
53,1
54,0
55,0
56,0
57,0
58,0
59,0
60,1
61,0
62,1
63,0
64,1
65,1
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,1
74,0
75,1
76,0
77,1
78,1
79,1
80,0
81,0
82,0
83,1
84,1
85,1
86,0
87,1
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0
101,1
102,0
103,0
104,1
105,0
106,0
107,0
108,0
109,1
110,1
111,1
112,1
113,0
114,1
115,0
116,0
117,1
118,0
119,1
120,0
121,0
122,0
123,0
124,0
125,0
126,0
127,0
128,0
129,1
130,1
131,0
132,0
133,0
134,0
135,0
136,1
137,0
138,0
139,0
140,0
141,0
142,0
143,0
144,1
145,0
146,0
147,1
148,0
149,0
150,0
151,1
152,1
153,0
154,0
155,0
156,1
157,0
158,1
159,1
160,0
161,1
162,0
163,0
164,0
165,1
166,0
167,1
168,0
169,0
170,1
171,1
172,0
173,1
174,0
175,0
176,0
177,0
178,0
179,1
180,0
181,0
182,0
183,0
184,0
185,0
186,1
187,0
188,0
189,0
190,0
191,1
192,0
193,0
194,1
195,0
196,1
197,0
198,0
199,1
200,0
201,0
202,1
203,0
204,0
205,1
206,1
207,1
208,0
209,0
210,0
211,0
212,0
213,0
214,1
215,1
216,1
217,1
218,0
219,1
220,0
221,0
222,0
223,0
224,0
225,1
226,0
227,0
228,0
229,0
230,0
231,0
232,0
233,0
234,1
235,1
236,0
237,1
238,0
239,0
240,0
241,0
242,0
243,1
244,1
245,0
246,0
247,0
248,0
249,0
250,0
251,0
252,0
253,0
254,0
255,0
256,0
257,0
258,0
259,0
260,0
261,0
262,0
263,1
264,0
265,0
266,0
267,0
268,0
269,0
270,1
271,0
272,1
273,1
274,0
275,0
276,0
277,0
278,1
279,0
280,0
281,1
282,0
283,0
284,0
285,0
286,1
287,1
288,0
289,0
290,0
291,0
292,0
293,0
294,1
295,0
296,0
297,1
298,0
299,0
300,0
301,0
302,1
303,0
304,0
305,0
306,0
307,1
308,0
309,0
310,1
311,0
312,1
313,0
314,0
315,1
316,0
317,0
318,1
319,0
320,0
321,0
322,0
323,0
324,0
325,0
326,0
327,0
328,0
329,0
330,0
331,0
332,0
333,1
334,0
335,1
336,0
337,0
338,0
339,1
340,0
341,0
342,0
343,1
344,0
345,1
346,1
347,0
348,0
349,0
350,0
351,1
352,0
353,0
354,1
355,1
356,1
357,0
358,0
359,0
360,0
361,0
362,0
363,1
364,1
365,0
366,1
367,1
368,0
369,1
370,1
371,0
372,0
373,1
374,1
375,1
376,1
377,0
378,0
379,0
380,1
381,0
382,0
383,0
384,1
385,0
386,0
387,0
388,1
389,1
390,0
391,0
392,0
393,0
394,0
395,1
396,0
397,0
398,1
399,0
400,1
401,1
402,0
403,0
404,0
405,0
406,1
407,1
408,0
409,0
410,0
411,0
412,1
413,0
414,1
415,1
416,1
417,0
418,0
419,0
420,0
421,0
422,0
423,1
424,1
425,0
426,1
427,1
428,0
429,1
430,1
431,0
432,0
433,1
434,0
435,0
436,1
437,1
438,0
439,1
440,1
441,1
442,0
443,0
444,0
445,0
446,0
447,0
448,0
449,0
450,1
451,0
452,1
453,0
454,0
455,1
456,0
457,1
458,0
459,0
460,1
461,1
462,1
463,0
464,0
465,0
466,1
467,0
468,1
469,0
470,0
471,0
472,0
473,0
474,0
475,0
476,0
477,0
478,0
479,0
480,1
481,1
482,1
483,0
484,1
485,0
486,0
487,0
488,0
489,0
490,0
491,1
492,1
493,0
494,0
495,0
496,1
497,1
498,1
499,1
500,0
501,0
502,0
503,0
504,0
505,1
506,1
507,0
508,0
509,1
510,0
511,0
512,0
513,1
514,0
515,1
516,0
517,0
518,0
519,1
520,0
521,1
522,1
523,0
524,1
525,0
526,0
527,0
528,0
529,0
530,1
531,1
532,0
533,1
534,1
535,1
536,0
537,0
538,0
539,0
540,1
541,0
542,0
543,0
544,0
545,0
546,1
547,0
548,1
549,0
550,1
551,0
552,0
553,0
554,0
555,0
556,0
557,1
558,0
559,0
560,1
561,0
562,1
563,0
564,1
565,0
566,0
567,0
568,1
569,0
570,0
571,0
572,0
573,0
574,1
575,1
576,0
577,0
578,0
579,1
580,0
581,0
582,1
583,0
584,0
585,0
586,0
587,0
588,0
589,0
590,0
591,0
592,1
593,1
594,1
595,0
596,0
597,1
598,1
599,0
600,1
601,0
602,1
603,1
604,1
605,1
606,0
607,0
608,0
609,1
610,0
611,0
612,0
613,0
614,0
615,1
616,0
617,1
618,0
619,1
620,0
621,1
622,0
623,0
624,0
625,0
626,0
627,0
628,0
629,0
630,0
631,1
632,0
633,0
634,1
635,1
636,0
637,0
638,1
639,0
640,0
641,0
642,1
643,0
644,1
645,1
646,1
647,0
648,0
649,0
650,0
651,0
652,1
653,1
654,1
655,0
656,1
657,1
658,0
659,1
660,0
661,0
662,0
663,0
664,0
665,0
666,1
667,1
668,1
669,1
670,0
671,0
672,0
673,1
674,1
675,0
676,0
677,0
678,1
679,0
680,1
681,0
682,1
683,1
684,0
685,0
686,0
687,1
688,0
689,1
690,1
691,0
692,0
693,0
694,0
695,0
696,1
697,0
698,0
699,1
700,0
701,1
702,0
703,0
704,0
705,0
706,0
707,0
708,0
709,0
710,0
711,1
712,0
713,0
714,0
715,0
716,1
717,0
718,0
719,0
720,0
721,0
722,0
723,0
724,0
725,0
726,1
727,0
728,1
729,0
730,0
731,0
732,0
733,0
734,0
735,0
736,0
737,0
738,0
739,1
740,0
741,0
742,0
743,0
744,0
745,0
746,0
747,1
748,1
749,0
750,0
751,1
752,0
753,1
754,0
755,1
756,1
757,0
758,0
759,1
760,0
761,1
762,0
763,1
764,0
765,1
766,0
767,0
768,1
769,0
770,0
771,1
772,1
773,1
774,1
775,0
776,0
777,0
778,1
779,0
780,1
781,1
782,0
783,0
784,0
785,1
786,0
787,0
788,0
789,0
790,1
791,1
792,1
793,1
794,0
795,0
796,1
797,1
798,1
799,0
800,0
801,1
802,0
803,0
804,0
805,1
806,0
807,0
808,0
809,0
810,1
811,1
812,0
813,0
814,1
815,1
816,0
817,1
818,1
819,0
820,1
821,0
822,1
823,0
824,0
825,1
826,0
827,1
828,0
829,1
830,0
831,0
832,0
833,1
834,1
835,1
836,1
837,1
838,0
839,1
840,0
841,1
842,0
843,1
844,0
845,0
846,0
847,0
848,0
849,1
850,1
851,0
852,0
853,0
854,0
855,0
856,0
857,0
858,0
859,0
860,1
861,0
862,0
863,1
864,1
865,1
866,0
867,0
868,0
869,0
870,1
871,0
872,0
873,0
874,0
875,1
876,1
877,0
878,0
879,0
880,0
881,0
882,0
883,0
884,0
885,0
886,0
887,1
888,0
889,0
890,0
891,0
892,0
893,1
894,1
895,0
896,0
897,0
898,0
899,0
900,0
901,0
902,0
903,0
904,0
905,0
906,1
907,0
908,1
909,0
910,1
911,0
912,0
913,0
914,1
915,1
916,1
917,0
918,1
919,0
920,0
921,0
922,0
923,0
924,0
925,1
926,1
927,0
928,1
929,0
930,1
931,0
932,0
933,0
934,0
935,1
936,0
937,0
938,0
939,0
940,0
941,0
942,1
943,0
944,1
945,0
946,0
947,1
948,0
949,0
950,0
951,0
952,1
953,1
954,0
955,1
956,1
957,0
958,0
959,1
960,1
961,1
962,1
963,0
964,0
965,0
966,1
967,0
968,0
969,1
970,0
971,1
972,1
973,0
974,0
975,0
976,1
977,1
978,0
979,1
980,0
981,0
982,1
983,0
984,0
985,1
986,0
987,0
988,0
989,1
990,0
991,0
992,0
993,0
994,0
995,1
996,0
997,1
998,0
999,0
1000,0
1001,0
1002,0
1003,1
1004,1
1005,0
1006,0
1007,1
1008,0
1009,0
1010,1
1011,0
1012,1
1013,0
1014,1
1015,1
1016,0
1017,1
1018,0
1019,0
1020,1
1021,0
1022,0
1023,0
1024,0
1025,1
1026,1
1027,1
1028,1
1029,0
1030,0
1031,1
1032,0
1033,0
1034,0
1035,1
1036,1
1037,0
1038,1
1039,1
1040,1
1041,0
1042,0
1043,1
1044,1
1045,0
1046,0
1047,0
1048,1
1049,0
1050,0
1051,1
1052,1
1053,0
1054,0
1055,0
1056,1
1057,0
1058,1
1059,0
1060,0
1061,0
1062,0
1063,1
1064,1
1065,1
1066,0
1067,0
1068,0
1069,0
1070,1
1071,0
1072,1
1073,0
1074,0
1075,0
1076,1
1077,1
1078,0
1079,0
1080,1
1081,0
1082,0
1083,1
1084,1
1085,0
1086,0
1087,0
1088,0
1089,0
1090,0
1091,0
1092,1
1093,0
1094,1
1095,0
1096,0
1097,1
1098,0
1099,0
1100,1
1101,1
1102,1
1103,0
1104,0
1105,1
1106,1
1107,0
1108,0
1109,0
1110,0
1111,0
1112,0
1113,1
1114,1
1115,0
1116,0
1117,0
1118,1
1119,0
1120,0
1121,0
1122,1
1123,1
1124,1
1125,0
1126,0
1127,1
1128,0
1129,1
1130,1
1131,0
1132,0
1133,0
1134,1
1135,0
1136,0
1137,0
1138,1
1139,0
1140,0
1141,0
1142,0
1143,0
1144,1
1145,0
1146,1
1147,0
1148,0
1149,1
1150,0
1151,0
1152,0
1153,0
1154,1
1155,0
1156,0
1157,0
1158,0
1159,0
1160,0
1161,0
1162,0
1163,0
1164,0
1165,1
1166,0
1167,0
1168,0
1169,0
1170,0
1171,0
1172,0
1173,0
1174,0
1175,0
1176,0
1177,0
1178,0
1179,0
1180,0
1181,0
1182,1
1183,1
1184,0
1185,0
1186,0
1187,1
1188,0
1189,0
1190,1
1191,0
1192,0
1193,1
1194,0
1195,0
1196,0
1197,0
1198,1
1199,1
1200,0
1201,0
1202,0
1203,1
1204,0
1205,0
1206,1
1207,0
1208,0
1209,0
1210,1
1211,0
1212,0
1213,0
1214,1
1215,1
1216,0
1217,0
1218,1
1219,0
1220,0
1221,1
1222,0
1223,0
1224,0
1225,1
1226,0
1227,0
1228,1
1229,1
1230,0
