,0
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,1
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,1
16,0
17,0
18,0
19,0
20,1
21,0
22,1
23,1
24,0
25,1
26,1
27,0
28,0
29,1
30,0
31,0
32,0
33,1
34,0
35,0
36,0
37,1
38,0
39,0
40,1
41,0
42,1
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,1
54,0
55,0
56,0
57,0
58,0
59,0
60,1
61,0
62,1
63,0
64,0
65,0
66,1
67,0
68,0
69,0
70,1
71,1
72,0
73,0
74,1
75,1
76,0
77,0
78,1
79,0
80,0
81,1
82,0
83,0
84,1
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0
101,0
102,0
103,0
104,0
105,0
106,0
107,0
108,0
109,0
110,0
111,1
112,0
113,0
114,1
115,0
116,0
117,0
118,0
119,0
120,0
121,1
122,0
123,1
124,1
125,0
126,0
127,1
128,1
129,0
130,1
131,1
132,0
133,0
134,0
135,0
136,0
137,0
138,0
139,1
140,1
141,0
142,0
143,0
144,1
145,0
146,0
147,0
148,1
149,0
150,0
151,1
152,0
153,0
154,0
155,0
156,0
157,0
158,0
159,1
160,0
161,0
162,0
163,0
164,0
165,1
166,0
167,1
168,0
169,0
170,1
171,0
172,1
173,1
174,0
175,0
176,0
177,0
178,0
179,1
180,0
181,1
182,0
183,0
184,1
185,0
186,0
187,0
188,0
189,1
190,0
191,1
192,0
193,1
194,0
195,0
196,0
197,1
198,0
199,1
200,0
201,1
202,0
203,0
204,1
205,1
206,1
207,0
208,1
209,1
210,0
211,0
212,1
213,0
214,0
215,0
216,0
217,0
218,0
219,0
220,0
221,0
222,0
223,1
224,0
225,1
226,0
227,0
228,0
229,0
230,0
231,0
232,0
233,0
234,0
235,0
236,1
237,1
238,1
239,1
240,0
241,1
242,0
243,0
244,1
245,0
246,0
247,0
248,1
249,0
250,0
251,0
252,1
253,1
254,0
255,1
256,0
257,1
258,0
259,0
260,1
261,1
262,0
263,0
264,0
265,0
266,0
267,0
268,0
269,0
270,0
271,0
272,0
273,0
274,1
275,1
276,1
277,1
278,0
279,0
280,1
281,0
282,0
283,0
284,1
285,1
286,0
287,0
288,1
289,1
290,1
291,0
292,0
293,1
294,0
295,0
296,0
297,0
298,0
299,0
300,0
301,1
302,0
303,1
304,0
305,1
306,0
307,0
308,1
309,1
310,0
311,0
312,1
313,1
314,0
315,0
316,0
317,0
318,0
319,1
320,0
321,1
322,1
323,0
324,1
325,0
326,0
327,1
328,0
329,0
330,0
331,1
332,0
333,0
334,0
335,0
336,0
337,0
338,0
339,0
340,1
341,1
342,0
343,1
344,1
345,0
346,0
347,0
348,1
349,0
350,0
351,1
352,0
353,0
354,1
355,1
356,0
357,1
358,1
359,0
360,1
361,0
362,1
363,1
364,0
365,0
366,0
367,0
368,0
369,0
370,0
371,0
372,0
373,0
374,0
375,0
376,0
377,1
378,1
379,0
380,0
381,0
382,1
383,1
384,0
385,0
386,1
387,1
388,1
389,1
390,0
391,0
392,0
393,0
394,0
395,0
396,1
397,1
398,1
399,0
400,1
401,0
402,1
403,1
404,1
405,0
406,0
407,1
408,0
409,0
410,0
411,0
412,0
413,1
414,1
415,0
416,0
417,0
418,0
419,0
420,0
421,1
422,1
423,0
424,0
425,0
426,0
427,0
428,0
429,0
430,0
431,0
432,1
433,0
434,1
435,1
436,0
437,0
438,0
439,0
440,0
441,1
442,0
443,1
444,0
445,1
446,0
447,0
448,0
449,0
450,0
451,0
452,0
453,0
454,1
455,1
456,1
457,1
458,0
459,0
460,0
461,0
462,0
463,0
464,1
465,1
466,0
467,0
468,1
469,0
470,0
471,1
472,0
473,0
474,0
475,0
476,0
477,1
478,0
479,1
480,1
481,1
482,0
483,1
484,1
485,0
486,1
487,1
488,0
489,0
490,1
491,0
492,1
493,1
494,0
495,0
496,0
497,1
498,1
499,1
500,0
501,0
502,0
503,0
504,1
505,0
506,1
507,0
508,0
509,0
510,0
511,0
512,1
513,0
514,0
515,1
516,1
517,0
518,0
519,0
520,0
521,1
522,0
523,1
524,0
525,1
526,1
527,0
528,0
529,1
530,1
531,0
532,0
